tiempo,theta(rad),theta(deg)
15.733333333333333,0.05665009602643377,3.2458114113254903
15.766666666666667,0.0267096717235777,1.5303514619409173
15.8,0.009933012488525156,0.5691196934432304
15.833333333333334,0.0,0.0
15.866666666666667,-0.023697415166333266,-1.3577618744002038
15.9,-0.033199033492941434,-1.9021645030590077
15.933333333333334,-0.056725395251244135,-3.250125739107731
15.966666666666667,-0.06631150112514708,-3.7993691476479374
16.0,-0.06962202134722041,-3.9890479843654516
16.033333333333335,-0.0864860728801701,-4.955286962694594
16.066666666666666,-0.0928544703637321,-5.320169260764431
16.1,-0.09403406735911857,-5.387755190126389
16.133333333333333,-0.0900078129566916,-5.157067805621356
16.166666666666668,-0.08962861150420305,-5.1353411628085315
16.2,-0.08023301889507854,-4.597013360281388
16.233333333333334,-0.0629755068790864,-3.6082307568687337
16.266666666666666,-0.046263667113408034,-2.6507128703964646
16.3,-0.0168702643843804,-0.9665949484948648
16.333333333333332,-0.006808146004244784,-0.3900780323520816
16.366666666666667,0.016770152136871618,0.9608589392350426
16.4,0.023332209980810918,1.336837158613481
16.433333333333334,0.033326916278466186,1.9094916469419527
16.466666666666665,0.0504342680011348,2.8896706992967225
16.5,0.0535961860760017,3.0708352601527262
16.533333333333335,0.07429450928882692,4.256761823245274
16.566666666666666,0.08075124575017457,4.626705571908729
16.6,0.09443717020154561,5.410851281707186
16.633333333333333,0.09447583097980655,5.413066381134229
16.666666666666668,0.09107820323782713,5.2183966511622435
16.7,0.08097771553523296,4.639681334779809
16.733333333333334,0.08848011222558479,5.069537001369886
16.766666666666666,0.06415820828386666,3.675994555786836
16.8,0.05727232107733648,3.2814622806495284
16.833333333333332,0.03372371220285782,1.9322263787375853
16.866666666666667,0.020199272581067927,1.1573330681295173
16.9,0.016781068905446887,0.9614844240003265
